ingredient_code,ingredient_description,Alcohol,Caffeine,Calcium,Carbohydrate,"Carotene, alpha","Carotene, beta",Cholesterol,"Choline, total",Copper,"Cryptoxanthin, beta",Energy,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total saturated","Fiber, total dietary","Folate, DFE","Folate, food","Folate, total",Folic acid,Iron,Lutein + zeaxanthin,Lycopene,Magnesium,Niacin,Phosphorus,Potassium,Protein,Retinol,Riboflavin,Selenium,Sodium,"Sugars, total",Theobromine,Thiamin,Total Fat,"Vitamin A, RAE",Vitamin B-12,"Vitamin B-12, added",Vitamin B-6,Vitamin C,Vitamin D (D2 + D3),Vitamin E (alpha-tocopherol),"Vitamin E, added",Vitamin K (phylloquinone),Water,Zinc,10:0,12:0,14:0,16:0,16:1,18:0,18:1,18:2,18:3,18:4,20:1,20:4,20:5 n-3,22:1,22:5 n-3,22:6 n-3,4:0,6:0,8:0,ingredient_description_first,ingredient_description_second,ingredient_description_third
22899,"Ravioli, cheese-filled, canned",0.0,0,33,13.64,0,124,3,9.5,0.142,0,77,0.418,0.182,0.723,1.3,26,11,20,9,0.74,16,8625,15,1.06,50,232,2.48,0,0.08,3.5,306,3.72,0,0.074,1.45,10,0.03,0.0,0.102,0.0,0.0,0.85,0.0,2.3,80.91,0.36,0.019,0.017,0.107,0.351,0.039,0.136,0.36,0.156,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.017,0.009,Ravioli, cheese-filled, canned
22900,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned",0.0,0,12,13.26,1,121,5,12.5,0.053,0,97,1.617,0.237,1.46,1.5,28,11,21,10,1.09,65,3335,12,1.245,40,178,3.24,4,0.057,9.6,283,1.97,0,0.057,3.41,14,0.15,0.0,0.055,0.0,0.0,0.5,0.0,0.8,79.12,0.39,0.002,0.003,0.103,0.816,0.116,0.462,1.429,0.213,0.013,0.0,0.013,0.002,0.002,0.001,0.001,0.0,0.002,0.0,0.001,Ravioli, meat-filled," with tomato sauce or meat sauce, canned"
22901,"Tortellini, pasta with cheese filling, fresh-refrigerated, as purchased",0.0,0,152,47.0,0,11,42,5.4,0.08,1,307,2.066,0.461,3.6,1.9,117,12,74,62,1.5,32,0,21,2.696,212,89,13.5,37,0.31,23.9,406,0.95,0,0.313,7.23,38,0.16,0.0,0.043,0.0,0.0,0.16,0.0,1.3,30.5,1.02,0.126,0.159,0.597,1.632,0.133,0.534,1.822,0.372,0.084,0.0,0.001,0.004,0.0,0.0,0.0,0.001,0.262,0.089,0.052,Tortellini, pasta with cheese filling," fresh-refrigerated, as purchased"
22904,"Chili con carne with beans, canned entree",0.0,0,33,13.1,9,233,9,22.5,0.096,85,107,1.412,0.4,1.253,3.3,21,21,21,0,1.34,151,663,28,0.782,87,264,5.8,0,0.029,3.6,449,1.87,0,0.019,3.47,23,0.28,0.0,0.105,0.2,0.0,0.5,0.0,4.6,75.69,0.89,0.001,0.003,0.086,0.709,0.101,0.39,1.251,0.27,0.115,0.0,0.011,0.006,0.0,0.0,0.002,0.0,0.003,0.0,0.002,Chili con carne with beans, canned entree,
22905,"Beef stew, canned entree",0.0,0,12,7.85,53,106,13,15.6,0.141,3,99,2.543,0.251,2.185,0.9,14,14,14,0,2.48,4,28,8,1.096,42,163,4.41,0,0.053,4.7,388,1.76,0,0.073,5.53,11,0.5,0.0,0.087,0.7,0.0,0.27,0.0,6.2,80.78,1.0,0.0,0.01,0.169,1.232,0.227,0.673,2.15,0.2,0.034,0.017,0.036,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,Beef stew, canned entree,
22908,"Beef, corned beef hash, with potato, canned",0.0,0,19,9.27,0,0,32,15.6,0.0,0,164,5.26,0.3,4.32,1.1,7,7,7,0,1.0,5,0,13,1.572,56,172,8.73,0,0.05,7.5,412,0.34,0,0.069,10.24,0,0.41,0.0,0.231,0.9,0.0,0.04,0.0,1.8,70.32,1.4,0.029,0.019,0.342,2.545,0.767,1.202,4.489,0.234,0.065,0.0,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beef, corned beef hash," with potato, canned"
22910,"Lasagna, cheese, frozen, prepared",0.0,0,111,13.84,2,87,13,10.3,0.109,0,130,1.573,1.022,2.11,1.7,51,6,32,26,1.27,28,2779,21,1.361,107,182,6.54,39,0.154,26.2,284,4.23,0,0.114,5.33,46,0.57,0.0,0.069,17.1,0.0,0.88,0.0,9.1,72.78,0.91,0.0,0.061,0.369,1.212,0.111,0.469,1.462,0.893,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lasagna, cheese," frozen, prepared"
22911,"Chili, no beans, canned entree",0.0,0,30,6.1,19,138,21,42.2,0.188,30,118,2.469,0.501,2.255,0.5,8,8,8,0,2.01,16,248,20,1.245,77,185,7.53,0,0.111,6.5,411,1.1,0,0.031,7.1,14,1.02,0.0,0.129,1.8,0.1,0.59,0.0,2.2,77.68,1.12,0.0,0.015,0.164,1.26,0.241,0.687,2.057,0.408,0.052,0.0,0.047,0.024,0.002,0.004,0.008,0.001,0.0,0.0,0.0,Chili, no beans, canned entree
22916,"Lasagna with meat & sauce, frozen entree",0.0,0,73,14.39,7,222,14,15.3,0.086,2,124,1.6,0.358,2.067,1.4,22,3,14,11,0.65,175,3350,18,1.426,102,184,6.63,18,0.05,14.8,347,2.96,0,0.052,4.42,37,0.74,0.0,0.124,4.1,0.0,0.87,0.0,5.9,73.1,0.79,0.045,0.05,0.23,1.06,0.124,0.522,1.411,0.315,0.023,0.0,0.013,0.006,0.0,0.0,0.003,0.0,0.037,0.026,0.016,Lasagna with meat & sauce, frozen entree,
22953,"Egg rolls, pork, refrigerated, heated",0.0,0,34,29.5,1674,3845,14,40.4,0.092,0,222,2.35,2.464,1.588,2.1,103,46,80,34,1.55,454,0,20,2.25,91,212,9.94,0,0.11,22.8,407,5.32,0,0.24,7.17,390,0.15,0.0,0.173,29.3,0.1,0.27,0.0,22.6,51.33,0.9,0.0,0.002,0.032,1.06,0.067,0.448,2.241,2.212,0.208,0.0,0.032,0.012,0.005,0.0,0.004,0.001,0.0,0.0,0.0,Egg rolls, pork," refrigerated, heated"
22954,"Egg rolls, chicken, refrigerated, heated",0.0,0,47,28.54,223,524,14,31.2,0.105,0,197,1.329,1.813,0.964,2.4,93,20,63,42,1.69,73,0,30,3.63,118,281,10.44,2,0.17,17.3,478,5.57,0,0.24,4.51,55,0.1,0.0,0.287,11.2,0.0,0.37,0.0,23.8,54.18,0.52,0.0,0.0,0.011,0.739,0.089,0.185,1.223,1.674,0.117,0.0,0.011,0.01,0.003,0.0,0.002,0.0,0.0,0.0,0.0,Egg rolls, chicken," refrigerated, heated"
22955,"Egg rolls, vegetable, frozen, prepared",0.0,0,50,31.77,179,494,0,14.7,0.096,0,214,1.811,3.406,1.138,2.4,75,66,71,5,1.95,149,10,23,2.519,72,222,5.95,0,0.245,11.1,490,5.96,0,0.279,6.97,49,0.0,0.0,0.095,6.7,0.0,0.75,0.0,39.4,53.37,0.45,0.007,0.004,0.013,0.779,0.012,0.271,1.769,3.033,0.366,0.0,0.027,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.001,Egg rolls, vegetable," frozen, prepared"
22957,"Turkey, stuffing, mashed potatoes w/gravy, assorted vegetables, frozen, microwaved",0.0,0,27,16.32,0,124,14,17.1,0.056,0,128,1.235,1.087,0.877,1.3,29,16,24,7,0.79,327,0,18,3.057,106,230,6.97,34,0.252,7.9,326,4.82,0,0.138,3.89,44,0.33,0.0,0.177,0.8,0.1,0.24,0.0,11.5,71.16,0.48,0.007,0.01,0.05,0.572,0.055,0.237,1.18,0.965,0.102,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey, stuffing," mashed potatoes w/gravy, assorted vegetables, frozen, microwaved"
22958,"Rice bowl with chicken, frozen entree, prepared (includes fried, teriyaki, and sweet and sour varieties)",0.0,0,13,22.46,107,287,16,13.4,0.03,43,126,0.503,0.415,0.327,0.7,22,13,18,5,0.35,97,53,14,2.27,94,123,5.65,2,0.055,7.1,333,4.07,0,0.073,1.56,32,0.32,0.32,0.16,3.0,0.0,0.23,0.0,3.8,69.09,0.38,0.0,0.0,0.006,0.245,0.038,0.075,0.465,0.384,0.019,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rice bowl with chicken, frozen entree," prepared (includes fried, teriyaki, and sweet and sour varieties)"
22959,"Macaroni and cheese dinner with dry sauce mix, boxed, uncooked",0.0,0,146,70.12,0,5,7,36.0,0.193,0,379,0.665,0.813,1.151,3.2,334,17,204,187,2.75,15,0,49,3.882,331,347,13.86,17,0.626,47.5,680,9.61,0,1.04,4.82,18,0.77,0.0,0.142,0.7,0.0,0.13,0.0,0.2,8.05,1.23,0.0,0.0,0.164,0.77,0.0,0.217,0.665,0.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macaroni and cheese dinner with dry sauce mix, boxed, uncooked
22971,Potato salad with egg,0.0,0,15,16.18,5,67,17,18.2,0.041,3,157,2.0,4.983,1.437,1.3,13,13,13,0,0.5,43,0,15,0.8,53,242,1.96,13,0.017,2.4,329,4.95,0,0.032,9.4,19,0.07,0.0,0.115,0.8,0.1,0.68,0.0,14.3,70.99,0.33,0.002,0.0,0.008,0.965,0.02,0.387,1.931,4.33,0.631,0.0,0.027,0.013,0.0,0.016,0.0,0.003,0.0,0.0,0.002,Potato salad with egg,,
22973,"Corn dogs, frozen, prepared",0.0,0,72,26.96,0,3,44,26.9,0.072,4,250,4.732,3.354,3.466,1.0,97,7,60,53,1.9,132,0,17,2.786,224,125,8.57,47,0.155,27.6,668,7.54,0,0.141,12.02,48,0.48,0.0,0.117,0.5,0.4,0.6,0.0,5.8,50.32,0.85,0.002,0.011,0.081,2.569,0.483,0.724,4.115,3.055,0.193,0.002,0.068,0.043,0.004,0.028,0.006,0.003,0.002,0.0,0.003,Corn dogs, frozen, prepared
22974,"Chicken, nuggets, dark and white meat, precooked, frozen, not reheated",0.0,0,47,16.09,0,48,32,45.5,0.1,25,268,5.524,6.81,3.598,1.6,35,35,35,0,0.95,85,0,25,3.275,165,206,12.02,11,0.147,17.0,540,0.72,0,0.087,17.31,16,0.23,0.0,0.221,0.4,0.3,1.92,0.0,10.0,52.36,0.78,0.001,0.005,0.05,2.734,0.435,0.701,4.962,6.24,0.474,0.003,0.096,0.043,0.004,0.006,0.004,0.003,0.0,0.0,0.004,Chicken, nuggets," dark and white meat, precooked, frozen, not reheated"
22976,"Ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees",0.0,0,79,17.31,0,262,11,19.6,0.079,0,111,0.689,0.42,1.191,1.4,70,13,47,34,0.93,293,2966,20,1.267,78,233,4.52,14,0.116,12.1,280,4.09,0,0.118,2.61,35,0.14,0.0,0.108,2.8,0.1,0.98,0.0,16.1,74.33,0.43,0.046,0.049,0.169,0.61,0.035,0.208,0.627,0.367,0.033,0.001,0.007,0.005,0.004,0.001,0.002,0.001,0.025,0.02,0.019,Ravioli, cheese with tomato sauce," frozen, not prepared, includes regular and light entrees"
22978,"Chicken tenders, breaded, frozen, prepared",0.0,0,39,14.86,0,9,36,46.2,0.085,7,240,4.081,6.235,2.437,1.7,33,20,28,7,0.84,44,0,29,5.917,200,281,14.62,5,0.064,19.3,527,0.57,0,0.132,13.58,7,0.18,0.0,0.338,0.5,0.1,2.22,0.0,17.7,54.83,0.61,0.006,0.005,0.026,1.829,0.177,0.463,3.815,5.811,0.356,0.001,0.069,0.03,0.0,0.003,0.003,0.003,0.0,0.0,0.004,Chicken tenders, breaded," frozen, prepared"
22998,"RICE-A-RONI, chicken flavor, unprepared",0.0,0,18,76.08,0,29,0,9.4,0.176,1,356,0.328,0.463,0.389,1.2,28,22,26,4,2.77,105,2,31,5.123,126,153,10.64,0,0.097,32.9,884,0.7,0,0.593,1.04,3,0.0,0.0,0.183,0.0,0.0,0.15,0.0,0.6,8.19,1.36,0.0,0.0,0.013,0.327,0.007,0.034,0.296,0.429,0.017,0.0,0.005,0.001,0.0,0.001,0.002,0.0,0.0,0.0,0.0,RICE-A-RONI, chicken flavor, unprepared
23002,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",0.0,0,19,0.0,0,0,83,89.5,0.065,0,276,8.287,0.822,7.481,0.0,4,4,4,0,3.0,0,0,20,5.523,208,257,25.4,7,0.232,25.1,64,0.0,0,0.057,18.57,7,2.03,0.0,0.623,0.0,0.1,0.24,0.0,1.6,55.6,4.13,0.012,0.014,0.52,4.118,0.618,2.505,7.343,0.703,0.032,0.0,0.043,0.046,0.002,0.0,0.012,0.001,0.0,0.0,0.0,Beef, short loin," porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
23090,"Beef, chuck for stew, separable lean and fat, all grades, cooked, braised",0.0,0,16,0.0,0,0,99,102.6,0.12,0,191,3.5,0.45,2.8,0.0,8,8,8,0,2.96,0,0,23,4.117,228,319,32.41,2,0.25,34.6,67,0.0,0,0.075,6.82,2,2.73,0.0,0.511,0.0,0.1,0.11,0.0,1.6,60.08,8.32,0.0,0.0,0.173,1.546,0.238,0.989,3.146,0.366,0.014,0.0,0.011,0.065,0.005,0.0,0.0,0.001,0.0,0.0,0.0,Beef, chuck for stew," separable lean and fat, all grades, cooked, braised"
23099,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",0.0,0,14,0.0,0,0,99,83.2,0.086,0,291,9.478,0.857,8.261,0.0,6,6,6,0,2.68,0,0,19,3.568,173,262,26.7,8,0.213,30.8,62,0.0,0,0.066,20.49,8,3.02,0.0,0.295,0.0,0.1,0.08,0.0,1.6,52.51,9.14,0.0,0.0,0.569,4.504,0.599,2.919,8.551,0.743,0.038,0.0,0.051,0.06,0.003,0.0,0.005,0.001,0.0,0.0,0.0,Beef, chuck," under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised"
23100,"Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",0.0,0,7,0.0,0,0,79,57.0,0.09,0,207,4.866,0.548,4.2,0.0,7,7,7,0,2.53,0,0,25,5.799,177,296,27.97,2,0.323,35.6,59,0.0,0,0.08,10.57,2,2.32,0.0,0.558,0.0,0.1,0.1,0.0,1.6,61.36,7.0,0.005,0.007,0.269,2.33,0.325,1.385,4.321,0.437,0.017,0.0,0.014,0.06,0.001,0.0,0.014,0.001,0.0,0.0,0.0,Beef, rib eye steak," boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled"
23105,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0.0,0,13,0.21,0,0,93,90.0,0.108,0,227,6.809,0.79,5.692,0.0,6,6,6,0,3.26,0,0,23,3.591,202,310,26.18,7,0.243,29.9,73,0.0,0,0.089,13.54,7,3.68,0.0,0.413,0.0,0.1,0.08,0.0,1.6,59.08,9.85,0.0,0.0,0.378,3.084,0.447,2.035,6.133,0.673,0.025,0.0,0.026,0.088,0.002,0.0,0.001,0.0,0.0,0.0,0.0,Beef, chuck," under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled"
23197,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",0.0,0,11,0.0,0,0,80,48.8,0.08,0,291,10.519,1.027,9.684,0.0,6,6,6,0,2.24,0,0,22,4.908,152,260,23.69,8,0.287,29.7,54,0.0,0,0.071,21.81,8,2.1,0.0,0.477,0.0,0.2,0.1,0.0,1.6,54.49,5.91,0.016,0.017,0.645,5.109,0.704,3.435,9.407,0.889,0.038,0.0,0.046,0.056,0.001,0.0,0.014,0.001,0.0,0.0,0.0,Beef, rib eye steak," boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
23214,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0.0,0,7,0.0,0,0,92,60.3,0.108,0,245,6.278,0.616,5.057,0.0,7,7,7,0,2.44,0,0,23,6.338,168,298,29.36,7,0.348,33.3,63,0.0,0,0.083,14.2,7,2.91,0.0,0.483,0.0,0.1,0.1,0.0,1.6,56.07,8.06,0.008,0.007,0.345,2.868,0.509,1.606,5.479,0.501,0.011,0.0,0.015,0.067,0.0,0.0,0.015,0.0,0.0,0.0,0.0,Beef, plate steak," boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled"
23348,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",0.0,0,16,0.0,0,0,77,79.7,0.059,0,160,1.918,0.301,1.671,0.0,5,5,5,0,2.88,0,0,15,7.929,270,384,29.9,4,0.289,27.2,67,0.0,0,0.078,4.49,4,2.02,0.0,0.779,0.0,0.0,0.28,0.0,1.9,64.56,4.54,0.005,0.003,0.101,0.951,0.137,0.542,1.712,0.218,0.006,0.0,0.008,0.044,0.002,0.0,0.011,0.001,0.0,0.0,0.0,Beef, round," top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted"
23378,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",0.0,0,16,0.0,0,0,77,80.1,0.059,0,162,1.594,0.275,1.383,0.0,5,5,5,0,2.89,0,0,15,7.978,272,387,30.09,2,0.291,27.4,67,0.0,0,0.079,3.77,2,2.03,0.0,0.784,0.0,0.0,0.28,0.0,1.9,64.96,4.57,0.005,0.003,0.08,0.794,0.11,0.445,1.429,0.193,0.005,0.0,0.006,0.044,0.002,0.0,0.011,0.001,0.0,0.0,0.0,Beef, round," top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted"
23394,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",0.0,0,13,0.0,0,0,80,68.0,0.074,0,198,3.98,0.504,3.435,0.0,7,7,7,0,2.59,0,0,23,7.32,229,299,29.06,2,0.221,27.7,54,0.0,0,0.062,9.11,2,1.96,0.0,0.719,0.0,0.1,0.22,0.0,1.6,61.54,4.71,0.009,0.008,0.225,1.981,0.29,1.073,3.555,0.407,0.012,0.0,0.015,0.053,0.003,0.0,0.011,0.0,0.0,0.0,0.0,Beef, loin," top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled"
23562,"Beef, ground, 90% lean meat / 10% fat, raw",0.0,0,12,0.0,0,0,65,66.1,0.072,0,176,4.194,0.345,3.927,0.0,6,6,6,0,2.24,0,0,20,5.072,184,321,20.0,4,0.151,16.6,66,0.0,0,0.042,10.0,4,2.21,0.0,0.369,0.0,0.1,0.17,0.0,0.8,69.45,4.79,0.0,0.008,0.276,2.167,0.344,1.311,3.83,0.263,0.046,0.0,0.032,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beef, ground," 90% lean meat / 10% fat, raw"
23563,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, broiled",0.0,0,13,0.0,0,0,88,83.9,0.09,0,217,4.943,0.421,4.628,0.0,8,8,8,0,2.71,0,0,22,5.659,202,333,26.11,3,0.176,21.5,68,0.0,0,0.044,11.75,3,2.56,0.0,0.397,0.0,0.0,0.12,0.0,1.1,61.24,6.37,0.0,0.009,0.315,2.517,0.396,1.595,4.407,0.314,0.057,0.0,0.034,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beef, ground," 90% lean meat / 10% fat, patty, cooked, broiled"
23567,"Beef, ground, 85% lean meat / 15% fat, raw (Includes foods for USDA's Food Distribution Program)",0.0,0,15,0.0,0,0,68,61.2,0.067,0,215,6.469,0.433,5.715,0.0,6,6,6,0,2.09,0,0,18,4.649,171,295,18.59,4,0.151,15.8,66,0.0,0,0.042,15.0,4,2.17,0.0,0.346,0.0,0.1,0.17,0.0,1.3,65.66,4.48,0.0,0.011,0.431,3.2,0.534,1.824,5.751,0.331,0.054,0.0,0.049,0.034,0.002,0.0,0.012,0.001,0.0,0.0,0.0,Beef, ground," 85% lean meat / 15% fat, raw (Includes foods for USDA's Food Distribution Program)"
23568,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled",0.0,0,18,0.0,0,0,88,82.4,0.085,0,250,6.668,0.484,5.895,0.0,9,9,9,0,2.6,0,0,21,5.378,198,318,25.93,3,0.176,21.5,72,0.0,0,0.046,15.41,3,2.64,0.0,0.382,0.0,0.0,0.12,0.0,1.2,57.98,6.31,0.0,0.011,0.428,3.278,0.544,1.93,5.799,0.361,0.056,0.0,0.045,0.047,0.003,0.0,0.016,0.001,0.0,0.0,0.0,Beef, ground," 85% lean meat / 15% fat, patty, cooked, broiled"
23570,"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",0.0,0,22,0.0,0,0,89,91.4,0.093,0,256,6.572,0.477,5.806,0.0,10,10,10,0,2.93,0,0,25,6.318,238,407,27.73,3,0.191,21.6,89,0.0,0,0.044,15.3,3,2.8,0.0,0.428,0.0,0.0,0.12,0.0,1.7,55.9,6.62,0.0,0.007,0.415,3.175,0.568,1.973,6.132,0.4,0.009,0.0,0.057,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beef, ground," 85% lean meat / 15% fat, crumbles, cooked, pan-browned"
23572,"Beef, ground, 80% lean meat / 20% fat, raw",0.0,0,18,0.0,0,0,71,56.4,0.061,0,254,8.848,0.521,7.581,0.0,7,7,7,0,1.94,0,0,17,4.227,158,270,17.17,4,0.151,15.0,66,0.0,0,0.043,20.0,4,2.14,0.0,0.323,0.0,0.1,0.17,0.0,1.8,61.87,4.18,0.0,0.014,0.592,4.279,0.724,2.362,7.672,0.42,0.065,0.0,0.066,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beef, ground," 80% lean meat / 20% fat, raw"
23573,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, broiled",0.0,0,24,0.0,0,0,88,80.8,0.08,0,270,7.895,0.517,6.764,0.0,10,10,10,0,2.48,0,0,20,5.098,194,304,25.75,3,0.176,21.5,75,0.0,0,0.047,17.78,3,2.73,0.0,0.366,0.0,0.0,0.12,0.0,1.6,55.99,6.25,0.0,0.012,0.507,3.787,0.646,2.104,6.772,0.398,0.057,0.0,0.056,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beef, ground," 80% lean meat / 20% fat, patty, cooked, broiled"
23575,"Beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned",0.0,0,28,0.0,0,0,89,84.8,0.087,0,272,7.64,0.501,6.546,0.0,11,11,11,0,2.78,0,0,23,5.831,226,380,27.0,3,0.191,21.6,91,0.0,0,0.045,17.36,3,2.8,0.0,0.428,0.0,0.0,0.12,0.0,1.6,54.54,6.4,0.0,0.008,0.443,3.344,0.603,2.501,6.414,0.424,0.009,0.0,0.057,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beef, ground," 80% lean meat / 20% fat, crumbles, cooked, pan-browned"
23578,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled",0.0,0,30,0.0,0,0,88,79.3,0.075,0,279,8.624,0.52,7.248,0.0,11,11,11,0,2.37,0,0,20,4.818,189,289,25.56,3,0.176,21.5,78,0.0,0,0.049,18.87,3,2.81,0.0,0.351,0.0,0.0,0.12,0.0,2.2,55.28,6.19,0.0,0.014,0.554,4.077,0.703,2.136,7.325,0.409,0.057,0.0,0.065,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beef, ground," 75% lean meat / 25% fat, patty, cooked, broiled"
23580,"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned",0.0,0,34,0.0,0,0,89,81.5,0.08,0,277,8.24,0.497,6.926,0.0,12,12,12,0,2.63,0,0,22,5.345,214,354,26.28,3,0.191,21.6,93,0.0,0,0.046,18.21,3,2.8,0.0,0.428,0.0,0.0,0.12,0.0,2.2,54.5,6.17,0.0,0.01,0.42,3.112,0.546,3.151,5.679,0.394,0.009,0.0,0.045,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beef, ground," 75% lean meat / 25% fat, crumbles, cooked, pan-browned"
23581,"Beef, ground, 75% lean meat / 25% fat, loaf, cooked, baked",0.0,0,28,0.0,0,0,88,76.2,0.079,0,254,7.562,0.456,6.356,0.0,7,7,7,0,2.43,0,0,18,4.327,172,256,24.56,3,0.171,19.7,70,0.0,0,0.047,16.5,3,2.49,0.0,0.32,0.0,0.0,0.12,0.0,2.1,57.5,6.04,0.0,0.008,0.407,3.682,0.558,2.031,5.9,0.408,0.008,0.0,0.063,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beef, ground," 75% lean meat / 25% fat, loaf, cooked, baked"
23588,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",0.0,0,21,0.0,0,0,77,111.7,0.08,0,170,1.98,0.196,1.889,0.0,10,10,10,0,1.81,0,0,25,8.574,238,386,29.34,0,0.155,36.6,62,0.0,0,0.084,4.96,0,1.4,0.0,0.648,0.0,0.1,0.37,0.0,1.3,65.47,5.37,0.002,0.006,0.134,1.1,0.149,0.647,1.829,0.142,0.013,0.0,0.002,0.022,0.003,0.0,0.015,0.001,0.0,0.0,0.0,Beef, top sirloin," steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled"
23590,"Beef, round, bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",0.0,0,6,0.0,0,0,74,108.3,0.079,0,164,1.951,0.207,1.608,0.0,10,10,10,0,2.35,0,0,19,4.893,183,238,28.45,0,0.154,35.6,38,0.0,0,0.068,4.67,0,1.46,0.0,0.375,0.0,0.1,0.36,0.0,1.3,66.61,4.92,0.0,0.0,0.113,1.005,0.184,0.491,1.766,0.147,0.014,0.0,0.001,0.028,0.003,0.0,0.015,0.001,0.0,0.0,0.0,Beef, round," bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted"
23602,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",0.0,0,16,0.0,0,0,104,132.0,0.12,0,214,3.132,0.273,2.788,0.0,12,12,12,0,2.93,0,0,23,5.044,213,277,34.66,0,0.217,35.4,56,0.0,0,0.07,7.36,0,2.53,0.0,0.332,0.0,0.1,0.45,0.0,1.6,57.84,8.32,0.003,0.007,0.21,1.644,0.261,0.925,2.868,0.21,0.017,0.0,0.003,0.028,0.003,0.0,0.015,0.001,0.0,0.0,0.0,Beef, chuck," arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised"
23612,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, raw",0.0,0,15,0.0,0,0,65,91.7,0.091,0,139,2.119,0.232,1.875,0.0,13,13,13,0,2.02,0,0,23,5.221,201,332,21.96,0,0.168,24.5,74,0.0,0,0.077,5.05,0,2.11,0.0,0.489,0.0,0.1,0.29,0.0,1.2,72.51,5.48,0.0,0.004,0.133,1.121,0.184,0.616,1.931,0.176,0.017,0.0,0.004,0.026,0.002,0.0,0.011,0.001,0.0,0.0,0.0,Beef, chuck," arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, raw"
